gene_name,max(statistic),min(pValue),max(delta_af_abs)
HLA-DOA-HLA-DPA1,5.984754830826602,0.014430048241337312,0.05793100000000001
SDHAF4-SMAP1,16.199653708488384,5.700453578472153E-5,0.10975200000000002
STXBP5-SAMD5,16.13801971219244,5.888988686031382E-5,0.06651299999999999
FGFR1OP,14.750740665438842,1.226993171796753E-4,0.06292900000000001
PTPN12,14.750740665438842,1.226993171796753E-4,0.06343699999999997
ORC5-LHFPL3,14.750740665438842,1.226993171796753E-4,0.06091099999999999
INTS9,8.889036133430762,0.002868881420476699,0.054113999999999995
LOC728024,14.750740665438842,1.226993171796753E-4,0.016395000000000003
TPD52,14.750740665438842,1.226993171796753E-4,0.06653999999999999
RIMS2,14.750740665438842,1.226993171796753E-4,0.07654999999999995
TG,19.6981521756177,9.068901432263132E-6,0.08640900000000007
DOCK8,16.01028763546898,6.299922337582586E-5,0.11845700000000003
MPDZ-FLJ41200,14.750740665438842,1.226993171796753E-4,0.06126799999999999
UBAP1,14.750740665438842,1.226993171796753E-4,0.05857699999999999
DIRAS2,14.750740665438842,1.226993171796753E-4,0.04691899999999993
TAL2,6.7857222563833846,0.009188984285664725,0.044283
RGS1,4.600445983021471,0.031963640201782995,0.041206999999999994
USH2A-ESRRG,14.750740665438842,1.226993171796753E-4,0.09828599999999998
OR5P3,9.367521483569558,0.0022086396224439975,0.078486
CREB3L1-DGKZ,11.586679221363665,6.642592449117579E-4,0.03522
SNX19,5.984754830826602,0.014430048241337312,0.05136700000000001
C3AR1-NECAP1,14.750740665438842,1.226993171796753E-4,0.03965599999999997
ARF3-WNT10B,6.999276292776381,0.008154267562141548,0.04355500000000001
NFE2-COPZ1,5.984754830826602,0.014430048241337312,0.068573
IL22-MDM1,13.436714970653714,2.4674731370366576E-4,0.07752500000000007
IFT88-IL17D,8.889036133430762,0.002868881420476699,0.07090700000000005
SETDB2-PHF11,2.0240987690912435,0.1548207475796496,0.014198000000000002
TINF2,5.022189443982122,0.025024507793377282,0.03234999999999999
NRADDP,5.984754830826602,0.014430048241337312,0.05065300000000006
LINC01327,14.750740665438842,1.226993171796753E-4,0.07281599999999999
LINC00887,19.6981521756177,9.068901432263132E-6,0.063437
LOC101928231,11.663194723268036,6.374877369809129E-4,0.054485000000000006
FATE1-CNGA2,10.620964015705104,0.001118127413025416,0.09887699999999999
NGDN,13.839933343591806,1.9906027631833023E-4,0.08735599999999999
LOC101928682,10.894169944090894,9.646740888156202E-4,0.07207399999999997
NBR1,14.750740665438842,1.226993171796753E-4,0.09906999999999999
DACT3,5.984754830826602,0.014430048241337312,0.04617799999999994
LOC100996624,5.984754830826602,0.014430048241337312,0.055391000000000024
RTP1,5.984754830826602,0.014430048241337312,0.05096999999999996
C4orf36,3.768540217953363,0.052225192744516646,0.03876199999999999
LOC101929122,5.984754830826602,0.014430048241337312,0.03217199999999998
BAZ1B-BCL7B,2.9588102160444847,0.08541076822128357,0.029548999999999992
MIR4663,6.302878263996224,0.012054209664672078,0.010258000000000001
MIR1302-8,14.750740665438842,1.226993171796753E-4,0.07799199999999998
HSPG2-CELA3B,12.64998824293764,3.7556803931615423E-4,0.03656599999999999
ANGPTL3,3.1629395915933842,0.07532743069871928,0.04289599999999999
RPP25,7.340262254903954,0.006742700166765592,0.047633000000000036
PIGQ,8.228373672809063,0.004124046956217597,0.03465700000000001
CCDC64B,5.984754830826602,0.014430048241337312,0.03924299999999997
ZNF720,8.646557385985412,0.0032767991962210363,0.032584
SLC52A2-ADCK5,1.821295585346929,0.17715913705435404,0.03487699999999999
SNAR-D,5.984754830826602,0.014430048241337312,0.03421800000000001
TAS2R9,2.558301651781451,0.10971639182495185,0.03620899999999999
DDIT4L,14.750740665438842,1.226993171796753E-4,0.061995999999999996
SNORD76,4.994173545226149,0.02543279633816309,0.07477900000000004
LOC100289511,7.895660085037292,0.004955355061158739,0.08363500000000001
MIR636,2.9588102160444847,0.08541076822128357,0.02567700000000006
KRTAP10-12,14.750740665438842,1.226993171796753E-4,0.057066000000000006
KDM2A-ADRBK1,3.1629395915933842,0.07532743069871928,0.025402000000000036
NAGS-TMEM101,2.7819358468194113,0.09533287534468216,0.04591700000000001
LOC100996447-MLF1,0.0,1.0,2.88E-4
MIR98,4.632601139459501,0.03136997010686682,0.018770000000000002
SGOL2-AOX1,3.881930432589433,0.04880840682165377,0.056475000000000025
PCBD2-CATSPER3,0.975656476764751,0.32327350987979975,0.009914
MIR548A3-LRP12,14.750740665438842,1.226993171796753E-4,0.02574599999999999
NLRX1-PDZD3,4.233919675300498,0.03962383308109296,0.06920399999999999
STK26-FRMD7,0.0,1.0,0.002018
BRWD1-BRWD1-IT2,0.17218644499338615,0.6781759104948264,0.0039
SERP1-EIF2A,0.0,1.0,0.001442
FAM64A-PITPNM3,3.7766660363304188,0.051972119183323895,0.018990000000000003
LIN7C-BDNF-AS,0.0,1.0,0.001882
USP48,14.750740665438842,1.226993171796753E-4,0.052562
RBBP4,25.291497423633885,4.928766260681172E-7,0.031334
LOC100129924,14.750740665438842,1.226993171796753E-4,0.07218400000000003
STIL,14.750740665438842,1.226993171796753E-4,0.07850000000000001
SGIP1,21.446525024028585,3.6383479359303195E-6,0.09861600000000004
CLCA4-CLCA3P,14.750740665438842,1.226993171796753E-4,0.04205800000000001
ARHGEF11-ETV3L,14.750740665438842,1.226993171796753E-4,0.038063000000000013
KIRREL-LOC646268,12.69378613720112,3.668726803323086E-4,0.07255400000000001
RGS2,5.984754830826602,0.014430048241337312,0.028353999999999997
HLX-AS1,25.29149742363474,4.928766260681172E-7,0.08923799999999998
TH,2.9588102160444847,0.08541076822128357,0.05464899999999995
RCN1,8.99498338413061,0.0027072173606171868,0.09022599999999997
CLPB-LINC01537,14.750740665438842,1.226993171796753E-4,0.10403899999999999
MMP20-MMP27,16.91736442325644,3.904279019106838E-5,0.082345
PRH1-PRR4,14.750740665438842,1.226993171796753E-4,0.061253
BTBD11,19.6981521756177,9.068901432263132E-6,0.082784
TMEM132C,16.01028763546898,6.299922337582586E-5,0.09575899999999998
LINC00437,14.750740665438842,1.226993171796753E-4,0.03579599999999994
SLC7A8,8.889036133430762,0.002868881420476699,0.04301900000000003
C14orf105-SLC35F4,14.750740665438842,1.226993171796753E-4,0.04411799999999999
CATSPERB-TC2N,21.31163646840401,3.903547500794247E-6,0.06507099999999999
KIAA0556,8.889036133430762,0.002868881420476699,0.063533
NLRC5,19.6981521756177,9.068901432263132E-6,0.097408
CNTD1,9.303992853867074,0.002286549705343033,0.010752000000000001
CATSPERD,14.750740665438842,1.226993171796753E-4,0.05407200000000001
ZNF226,16.88848671580466,3.9641301617154845E-5,0.030456000000000004
NLRP2,14.750740665438842,1.226993171796753E-4,0.11834800000000001
WDR12,5.984754830826602,0.014430048241337312,0.029095999999999997
POU1F1-HTR1F,19.6981521756177,9.068901432263132E-6,0.11933599999999994
MLF1-GFM1,17.36077212067979,3.091410730160504E-5,0.07145599999999996
PTPN13,14.750740665438842,1.226993171796753E-4,0.03042800000000001
CMBL,14.750740665438842,1.226993171796753E-4,0.06573100000000001
CARD6,13.677599337253435,2.1702787758393072E-4,0.05377100000000001
SV2C,27.86662981250862,1.2997214082766106E-7,0.069932
LOC202181,5.984754830826602,0.014430048241337312,0.07281500000000002
FAM153C,4.102460157857242,0.0428208622689934,0.05817899999999998
ATXN1-STMND1,20.7502012949364,5.232607854455118E-6,0.07784099999999994
DPCR1,5.984754830826602,0.014430048241337312,0.06633399999999998
PRSS35,14.731562053468624,1.2395379533169937E-4,0.044447
FUT9,17.99976428419887,2.2093232514119876E-5,0.06165200000000004
GPR6-WASF1,14.809684331824005,1.1892322516637854E-4,0.05803999999999998
SRI-STEAP4,14.750740665438842,1.226993171796753E-4,0.05804099999999998
SAMD9L-HEPACAM2,14.750740665438842,1.226993171796753E-4,0.021544000000000008
ZNF746-ZNF767P,19.6981521756177,9.068901432263132E-6,0.051559999999999995
UBAP2,14.750740665438842,1.226993171796753E-4,0.047852000000000006
RIMS3,14.750740665438842,1.226993171796753E-4,0.07553399999999999
DIRAS3,25.29149742363474,4.928766260681172E-7,0.044818000000000024
TSPAN2-NGF,14.783596970606435,1.205798054891849E-4,0.07587700000000003
LOC100507384,6.3998016957793915,0.01141331116408828,0.039681999999999995
PLEKHB1-RAB6A,7.442231239591223,0.006371085522583586,0.06578500000000001
ACAD10,14.750740665438842,1.226993171796753E-4,0.053729
GPC6-DCT,14.750740665438842,1.226993171796753E-4,0.073158
DOCK9,14.750740665438842,1.226993171796753E-4,0.05857599999999999
SERPINA1-SERPINA11,24.55876619964258,7.207768674133419E-7,0.09083100000000001
PDIA2,14.750740665438842,1.226993171796753E-4,0.054730999999999974
ZNF213-AS1,6.558087599987905,0.010440851396223083,0.06906699999999999
KDM8,9.303992853867074,0.002286549705343033,0.029054999999999997
TSNAXIP1,14.750740665438842,1.226993171796753E-4,0.039517000000000004
LRRC8E,16.91736442325644,3.904279019106838E-5,0.09555399999999997
FKBP1AP1,1.7143764585756947,0.1904185305368128,0.020459000000000005
RFX8,17.36077212067979,3.091410730160504E-5,0.04532599999999998
SLC37A1-LOC101928233,5.984754830826602,0.014430048241337312,0.06858700000000006
ZNF721,8.889036133430762,0.002868881420476699,0.048579999999999984
MTHFD1L-LOC102723831,12.861798992074519,3.3535804495032906E-4,0.07989999999999997
GATAD1,14.750740665438842,1.226993171796753E-4,0.022038000000000002
LHFPL3-AS2-LINC01004,14.750740665438842,1.226993171796753E-4,0.07053700000000002
OFD1,8.889036133430762,0.002868881420476699,0.05260400000000004
MPP1,14.321193811956672,1.541199166666951E-4,0.073021
LYSMD1,8.386889602702052,0.0037793709544661214,0.025649000000000005
PIGR,14.750740665438842,1.226993171796753E-4,0.050407000000000035
CNIH4-WDR26,0.5132308197271441,0.4737435937127221,0.021172999999999997
DMXL2-SCG3,14.731562053468624,1.2395379533169937E-4,0.04244300000000001
SNAR-E,12.889317595869427,3.304629007777615E-4,0.05512900000000001
ZNF677,14.750740665438842,1.226993171796753E-4,0.02965899999999999
SLC40A1,7.362070913125606,0.00666140247875735,0.07795100000000005
TRMT2A,17.36077212067979,3.091410730160504E-5,0.06406900000000004
CDC26,4.961989547400629,0.025910380059815274,0.032473999999999996
SNHG7-LCN10,10.678572773556368,0.0010838365115785065,0.080806
GK,14.750740665438842,1.226993171796753E-4,0.06390400000000002
