object_id	entrez_id
-1428616108	3547
-1894470343	57646
242	6923
-952296893	6923
-1773171373	6923
-2074130825	6923
4127	3651
-240033733	406933
-1587146289	406933
-1902223442	406933
-922536606	7803
977	2894
-1650137509	2894
-1940715811	570
-1078777822	442172
-1598273791	389792
-414123193	2664
4148	5912
-1184896680	345930
8047	6273
-1172649489	3200
-1976000052	9687
-576104044	653519
-1630998869	653519
-2025896561	653519
-260816786	338429
-1077927541	669
-1290059947	390245
1168	5644
-856739726	5644
-1495549586	1007
-843096733	10723
-1207647830	650655
-1352792826	613037
-1595810892	283257
-109885917	3126
490	3126
-597679983	3126
-2061375139	3126
2570	4734
-1695787603	51154
-1777624126	55692
-1560366597	26750
8040	794
-205094350	23574
-1172617496	646600
9281	54579
-1942529265	54579
-359635802	494337
-646266735	494337
-1357296382	494337
-259291913	51181
-389906641	1400
-893135718	55567
-990643899	55567
-217605101	10519
-98434413	10143
-776807156	1508
-1841718009	266747
129	975
8123	2643
-1334457439	390916
-1456811653	387263
9244	2811
-1710303399	9700
-1453762967	4053
-482226162	375513
-218523766	84647
2217	84647
8215	8929
-310264242	1727
-710569865	6902
-1941971870	201176
2397	9610
-685704319	5544
2687	1960
2324	6300
-2140240404	6300
-553664092	8884
8226	2637
-690672093	200844
-1543125649	54828
2645	7006
-1641225218	79870
-1845748229	345630
-840172137	503497
-538803640	56127
-1700416380	646282
-759598326	51208
-770623067	203074
-2143475927	345757
-1832406310	8424
4517	7490
-316992351	3502
-1564937091	3502
-1864287055	3502
-633475429	80036
-1642751523	26998
-198641402	3206
-786487263	3206
-339073059	51127
4146	5911
4021	1812
943	1812
-1435609329	55964
-94952053	406883
-665199708	406883
-2040958533	406883
-627017359	100616109
-612839092	100616110
-1685957961	100616111
-1519205836	100616113
-1924169496	100616113
-1133363639	100616114
-1142507359	100616114
-446527547	100616115
-2096046008	100616116
-1067316221	100616117
-571328916	100616118
-1763572517	100616120
-1986563169	100616121
-212011812	100616123
-656827513	100616123
-1345034693	100616123
-574851737	100616125
-1676590341	100616125
-1108627748	100616127
-609748591	2826
2761	2826
-731081887	8814
-1322961453	10415
4491	2180
2906	2180
2105916673	2916
2781	2916
2982	8530
-1208890631	55621
-1976593823	3077
-323312775	388255
-531253494	440574
-1467800872	202
-876183240	401399
-1275558436	645261
-881990776	25804
-1809766498	25804
-1354112875	3225
4170	399
4108	8554
-1695280665	131076
-129268174	389123
-1568361476	23558
-986196706	51665
-1310993587	9215
-1100804111	23295
-875438070	441178
-1624945721	8048
-158271165	347853
-2032920394	7390
-1456944755	642799
-1292999005	283726
-1235304514	9450
-594982847	5303
-1721649603	388882
9145	866
-1485574666	56924
-1056415771	9497
-1552524470	51507
-1881624331	9580
6153	3860
-1582362000	3860
-1609784482	340811
1056	81328
-215556743	81328
-1890328137	11098
-1378547310	7776
-768143779	414
-699261741	11234
-456517787	197135
-1254376853	474149
2408	7436
38	51434
-1375944030	51434
-1436005052	51434
-1851601120	51434
-647930226	10384
-1388352752	51702
-1438908116	651302
-747092951	374899
-66666327	652991
2428	4690
-1439711126	400553
-285161044	345462
-2108058518	3622
-852221219	54012
-1547838885	7389
-643634225	10953
-1338495484	26959
-144956589	442899
-1808859810	442899
2567	6879
-664185236	6879
-866870194	6879
-1176119927	6879
-96877989	6881
2567	6881
-664185236	6881
-1176119927	6881
-2129391162	6881
-2063998263	26795
-2068942955	49
175	815
-1774374830	815
-1959572679	6895
-16521942	51053
-260816786	595097
-1822695277	595097
-1566513211	6906
6265	7251
-525052355	2786
287	2786
-451100656	2786
-1174054374	2786
-715759278	374
-1377583814	1406
-1482270793	594855
-1682456566	2738
-590982387	7164
-1954845007	143941
2502	2956
-1390431264	2956
-1116656605	265
-1379720244	1991
-1566519316	7163
-821918416	10726
-2030751124	541465
-1655257807	642280
-1461834359	9531
-1568053513	204010
6365	5321
-609321624	5321
2217	5321
-1826598740	83758
-614943587	286161
-1743178916	445347
-1134272808	1880
6213	3676
2725	3676
2706	3676
-1001168943	8092
470	1435
-1919225843	63827
-43946029	57010
-790393776	392138
-980518690	51070
2631	9088
-1572277350	574406
-1250365419	6509
-47499650	432369
2702	1741
-1786144771	1317
-1171329791	8224
-1646853869	53828
4050	64112
-1256539185	83875
-90528436	390980
-1053613474	6871
-2129391162	6871
2881	965
-1060645121	643161
-1230052612	643161
-1824807850	643161
-2092452971	643161
-1026186065	404785
-1404972061	339291
-1750558478	83871
-874615065	7260
-516545325	116983
-138476663	6853
-1547939024	5725
-959863352	2187
-1866000962	84220
-565537999	574471
-200850544	574471
-1290638696	574471
1183	782
-606654367	782
-674746635	782
-1005802021	782
-1399944719	782
-1578356511	782
-1620908243	782
-1938569706	782
-105589350	6052
-800091077	6052
-1628834260	6052
-172179474	535
-980191017	535
-1788355075	535
-1914183290	535
-307831185	130802
-1443206267	6668
-946512409	407040
-1421743132	407040
-1746595104	407040
6274	6700
-187946529	64102
-100070273	399687
-388477179	389827
9026	1969
2738	1969
-75376752	81693
-709238652	9986
-1053605372	26154
9314	10316
2789	10316
-469545867	57720
-205945186	635
-1589516826	10181
-58314670	1473
-1487685793	8029
-941032596	10699
-1275682280	400706
-2101269809	441951
-188649984	7922
-418823233	10866
-1371941369	94274
9066	8345
994	8345
-608463595	8345
-304969511	406930
-341205112	406930
-994770407	406930
-351336387	163
2334	163
-443786414	339105
-800091077	6124
-1324544224	6124
-1627318324	80709
-308768785	4696
-29240767	4696
-378661991	6947
2217	50487
-1501458704	50487
4173	395
-8688171	388646
-1643856053	29801
-1549182782	646627
9271	5346
-597801161	64240
-1873901837	64240
-1412350465	51119
-209200851	27101
-1262372759	27101
-597635806	8760
-773365613	8760
-15016692	745
-33310064	401565
-908984520	353355
2789	8811
2761	8811
-1848242288	8811
-922528423	6691
-630995432	341883
-1355855509	7401
-1375355881	55893
-1547207928	401039
-690464935	400728
-841294898	80306
-297424287	7007
-1593698681	7268
9076	2687
-546479633	2687
-795368488	1577
-575435626	1662
-146508439	3543
-447766795	3543
-50592016	11096
-450964385	54345
-287096942	401665
1056	401665
-1612569048	4591
-272324110	374395
-1555303921	57091
1056	338751
-181821940	338751
-546578944	5179
2262	5179
-1554120087	5179
901	796
-1385507880	796
6136	57110
-1756418738	23015
-821667545	9361
297	2623
-1418449696	4753
-523566610	1316
-2115480677	400360
-84185823	126017
-397101942	9689
2824	2263
-1529812985	3887
-986655830	95
-279064912	64081
-392629558	407000
-1763807237	407000
-2060890027	407000
-273573276	574470
-1370460675	574470
-1696192583	574470
-2013557836	57336
-260816786	9299
-909838354	9299
-105589350	6207
-669623177	6207
-1568677431	10273
-1104569088	22986
-1836096915	6704
-1343448930	64426
-1965784244	64426
2633	7188
-1893543780	403278
2070	8664
-794030069	8664
2946	1638
-1737393453	402192
-201855060	3396
-614338512	219965
1056	219965
-713207040	574507
-868879443	574507
-1849555684	574507
686	387
-173061897	644634
-689565631	391634
-1972321933	6248
-2076680222	26164
-1813170630	554251
-1909270251	1397
-715390266	4046
2686	1959
-1312263856	23760
-281829144	406890
-191975459	406890
-1193210902	406890
-699615331	406963
-907220078	406963
-1200329205	406963
-1778147180	1112
-1895197326	11178
-1118073347	3955
-1201890062	3955
2823	8323
-1388864517	8323
-95131268	51166
-393474312	5536
434	5602
2635	5602
-78175898	22977
-862897914	389834
-1190704434	171177
-2023275881	375484
-109885917	3116
-317323518	3116
490	3116
6280	1551
1056	219438
-711952391	219438
-88692774	494335
-159232635	494335
-432725188	494335
233	1956
-595736025	5685
10	5685
-1349955877	5685
-1416723284	541473
-672006743	4567
-1191323756	4567
-1559523617	4567
-875902581	440145
437	3772
-1674711558	3772
-1228526651	390197
-105589350	6203
-1140503477	6203
4523	4792
366	4792
-223188999	646424
-280157938	442904
-527447095	442904
-1271953508	442904
-1724294055	54943
-1913381520	9208
-1003045382	56949
1056	26184
-697851584	26184
-1502530562	2733
-2088500712	23641
-247110026	64601
-345447121	64122
-725258044	1767
-893135718	1767
-801199610	10362
-1079416522	10362
-1907111447	79581
-1571082291	474152
-2059546914	26835
-1062580781	8911
-1617869593	8911
-1938569706	8911
-1306283093	112939
2623	7867
-1100731608	284802
1000	3838
-1986196734	3838
-1912631370	26471
1056	401427
-1453583793	401427
-1160769280	339345
-1055556026	84561
-509343902	441932
-1894409930	10666
-252778058	2173
-1528843730	2173
-1266357879	3735
-1743720090	907
-927457550	11030
-1405252971	79443
-1603268984	7903
1056	26735
-1681501759	26735
-896898072	3806
-1810836570	3806
-768797480	645752
-869138461	400830
1134	6753
2761	6753
-479473312	10263
-161054273	474383
1004	3643
-871116158	3257
4412	7849
-446624331	8188
-803100404	22908
-808370076	1847
4068	10161
-114943505	10161
-461046199	5567
2164	5567
-1429788490	133923
2599	8754
8024	2746
-1566503136	338661
-609150919	1608
2869	1608
-481411167	27131
-316992351	28477
-8107626	28477
2888	28477
2883	28477
-447766795	28477
-667517238	28477
-841973489	28477
-1244778927	28477
-1566235682	28477
-1611323237	28477
-1537202285	28477
-1691359087	28477
-1864287055	28477
-1098889731	4675
-1808046127	388323
-463360497	112744
-254993155	3012
-1661522415	8477
-291275141	406917
-345756840	406917
-390153869	406917
-584832059	8715
-1142869869	5169
-365413886	9382
-1166879856	9382
-1214034743	7180
-2103913974	2630
-1783229504	388564
-1063445716	51451
-308768785	4716
-1249908817	4716
-1955587837	9218
-2000927099	23345
-1298817400	84461
2246	3949
1073	55968
-781340247	284441
2850	735
-1960673337	735
-734498497	5793
-1995817184	140875
1056	26692
-1265231876	26692
-669102578	2000
2362	5165
-488539219	1556
4519	3872
-962655685	647042
-407950409	25924
4520	100
-1887284133	390999
-305926273	27295
-1770041947	4752
-674065434	1015
-692068510	56259
-316732626	6928
-1612154729	6928
4032	51082
-6240689	51082
-1489229768	51082
-1616934161	51160
-454857685	374875
-1771862199	151306
-1704698289	4008
-1968421605	5016
-1836630060	653786
287	2790
-1111213098	2790
-1174054374	2790
-1539931607	54834
-365413886	84342
-464331678	84342
1041	57555
-2023533996	57555
-1680138944	968
-434621934	494324
-1262451869	494324
-1355765438	406928
-1562846545	406928
-1775712158	3882
-2011477556	653492
-1909150285	5802
-336437451	140596
-18516456	4946
-750458992	389075
-2000771711	119358
6098	5966
-126182941	5966
522	5966
-1974530125	5966
-527566594	442893
-406928714	442893
-916653938	442893
6101	4090
-1102683341	442454
-2126946025	374739
-247438636	54487
-1865374629	441911
-782900709	55184
-101763142	122704
-1914845502	122704
-2016954362	442075
-335497832	374977
-281381153	2566
-327379604	2566
-138756886	2566
290	2566
-776684462	2566
-999805893	2566
-1121041694	2566
-1304348798	2566
-1484289194	2566
-1431416237	2566
-1502330072	2566
-1576412377	2566
-1670881860	2566
-1956032724	2566
-2113768833	2566
-444711454	400120
4070	59350
-133926420	59350
-583353787	650368
-1364065233	4604
-1788531426	28951
4521	2670
-1752849290	391257
-705837879	339970
-721962620	29979
-1516643990	340260
-524927740	574453
-779518950	574453
-1268538678	574453
969	2922
-797174642	2922
-935563670	2922
-1147726862	2922
-1909301840	2922
-2037007491	2922
-792119872	164832
4522	3673
2704	3673
-1967480698	1180
-1203077157	3501
-1244778927	3501
-1864287055	3501
-1204344923	3892
-65660065	9892
9144	29904
-1366344427	64776
-347976436	401535
-520116442	950
-1701241150	54860
-2057801436	338917
-7404052	8723
2120	6199
-2052833357	6199
-129299391	10873
-998164062	406958
-1581898997	406958
-1833627273	406958
-1488876271	57125
1056	390072
-1891334856	390072
-783037701	51306
6002	5139
-695041192	5139
-1865479081	5139
-1328784897	51380
-976649933	219409
4381	7023
-1266208204	27
-732656219	55023
-274535080	926
-396029169	926
-479333664	3916
-1822534231	162962
-609875853	391714
-1560386988	3816
-2010951869	3816
-2030512	51265
-82769793	415117
1039	4842
-800091077	9045
-2113846414	9045
-686140051	57111
-725929000	10297
-1460899899	441581
-1731954609	127550
-2070966986	55907
6269	6187
-105589350	6187
-1107999559	57134
-303859139	392392
-1175165761	387264
-1015589458	577
-1660503965	54976
-1443142303	7755
72	580
-1541287778	580
6368	7097
-1420648027	26577
9087	4058
-800091077	6155
-2057242306	6155
-1878217508	594857
-1345708465	340204
-667413702	765
1056	119695
-1874133121	119695
-1397189863	54829
6286	4585
-610996346	51645
-33656548	653689
-1536314993	10522
-586328988	10693
-18407977	10693
-456171504	10693
-324395675	390598
-423242987	6837
-279491429	407039
-147279965	407039
-753395470	407039
-842853249	619505
-1179996118	51362
-2048739583	389816
8202	5270
808	7424
-734897117	3792
-2051937991	51172
-1044179543	9955
-371322705	387914
-764163833	414301
-782917877	200726
-270907401	2977
-384432334	2977
-406790248	2977
-912315889	2977
-1191851612	2977
-1379227622	642852
-1182868079	389197
6348	6490
-1241619504	2199
-1517833557	140612
-319518045	23772
-84529033	64946
-613591384	6794
1058	5020
-375540731	5020
-49691826	5020
-1539281736	5020
-1828499357	5020
-1372895591	375567
-111891193	7148
-1568350514	4490
-1962063731	4490
-1159482248	440248
-1324609940	10149
-1297498458	29844
-240344067	2348
-1912274076	8785
-1845464281	441317
-655750691	399511
-1895841276	8496
4141	889
-645152005	7222
-853193921	339761
-1765926676	868
8066	3231
-661572663	53339
578	5737
2794	5737
-1066654479	2091
-1362865138	2091
-545875780	30835
-2093327549	7844
-1155252873	4317
-349136032	3913
-894980938	3913
-1306445341	3913
-1477899690	3913
-1905170712	3913
-2103984519	3913
-1967137538	79037
-1421211912	654321
-2073706466	5019
-1731884536	6809
-292900971	27183
-697381941	5253
-1806844408	402483
-696658812	5301
-252454063	83667
-2136310747	400581
-21810346	389856
-485631127	7542
-1646132990	221
-1754100917	10215
-1395638133	285386
-59854635	574493
-1913945979	574493
-2036731054	10899
-1616532995	23526
-563773325	619189
-346705259	22947
-540217353	4123
-523282626	142827
-1624039607	2189
-1055904383	431707
-910482081	6945
3008	10204
-260816786	26809
-1920041485	26809
989761264	26608
-105589350	6232
-1919796562	6232
1773744403	2550
2825	2550
6382	3217
-828179843	406905
-1624944262	406905
-418419016	51642
-1914845502	51642
-909999282	55331
-1267676267	23529
2238	2764
370	834
-1110152837	834
9031	6013
-1787473934	442890
-2003138939	442890
-1238096534	10284
-1965784244	10284
-1510656578	65061
-557674646	407048
-1001740187	407048
-1031998086	407048
-1476115898	407048
153	5743
-876336929	133418
2743	7593
-841065332	55872
-1987734830	750
-2014955401	345611
-1543782517	158800
-1584526198	387535
-1588020752	169522
-1290468531	11015
-1625240878	11015
-340885231	8803
-1872456221	8803
2389	9265
-296254393	10201
-589508980	574435
-1114044952	574435
-1323004121	574435
-2076744992	6697
-746270596	30012
-773469068	390729
-368581323	345778
-832973081	390354
-425821412	54808
-110362336	79152
-120729649	407975
-1521702237	165140
-1718809787	171022
-9079442	664616
-1559894252	664616
-2093395423	664616
-2021685364	286077
-848495986	387841
-906862407	388021
-933718407	43847
-2010951869	43847
4208	3845
2372	8476
-1825576950	8476
-1160757832	84687
-1856732278	2736
-2127662232	55975
6235	6446
-2093649828	84376
-657171046	6966
-1046054792	140609
8107	3595
395	3595
-1569201633	642366
-804329310	390963
-739384239	283106
-391828200	641516
2869	9162
-31934114	9162
-976768059	6968
-1335196674	1635
-1422707669	23779
-1863003337	554207
810	2321
-69150792	6290
-1957484705	11231
-242975332	83740
4494	445
6331	6862
241	2002
-1239095493	574447
-1413022527	574447
-1774643856	574447
-717832854	3336
-1147192890	9984
-488658648	474148
-640108189	6345
-1662611254	30061
-1795289560	346547
-1045040494	10876
-1846179960	10894
-2100752999	340595
-920455177	4043
2154	9641
-3179228	89765
-1090104966	220717
-1767483169	494334
-1735524774	494334
-671630171	7994
-522001618	653645
-1734786259	7062
-533591419	2100
237	2100
-1322593806	2100
-1397320926	2100
9226	3738
-2105779904	51103
-760809337	1161
8150	10135
-1964905433	9604
-2093168785	54910
-2022701767	11034
2592	9019
-95921319	4942
1056	81099
-923673578	81099
-805592549	7582
-2024348046	7772
-1651787159	11067
-1515189537	400932
-229859088	390664
-843750803	162979
-1444407962	400867
1056	81392
-526132979	81392
302	2674
-314503222	574454
-560360087	574454
2930	9817
-1645270553	9817
-720352635	7310
-1735232761	389384
-1251171189	10059
-1536688797	345651
-1931656677	78989
-827492863	374383
-1807859208	140458
-1890474499	399844
-1618426142	375387
2384	64411
-65677106	26811
-260816786	26811
283	2776
-877141918	2776
-504577491	6045
-364203699	6045
-1426810109	7125
-849773531	375791
-171437956	8458
-235293681	400746
1056	120793
-1801415329	120793
-190892184	57834
-1746398550	1749
-379963066	51763
-1287588263	51474
8180	3906
-2065414380	3906
-1347444808	341208
-1922622205	646663
-578273095	5833
-715152594	388524
-65426684	813
-742402213	146167
-945226330	2939
-439560303	400156
-916667666	54878
-471382147	152330
-395953967	114294
-1914845502	114294
-651590664	140689
-1554506521	7587
-670778920	392509
-629093579	6703
-1720657401	9404
4321	7520
444	7520
-1398657808	8789
-702316015	2531
-1269201062	10966
8133	3820
-399566800	644186
-1259509649	574409
-1186488600	151507
9268	2042
2738	2042
-1121652977	10961
-935913861	56001
-743187079	128
4080	51567
-472274454	407054
-748487547	407054
-855153166	407054
-231323612	401296
-1908414456	390927
-357297102	574412
-70708169	574412
-1513485299	574412
2199	57154
-1687428658	57154
773	7014
-938182372	27347
-312528360	26206
-132405595	8662
2070	8662
1183	779
-373578679	779
-1005802021	779
-1309322857	779
-1327124989	5726
-2109151758	5726
-1518274374	6092
6296	915
120	915
-398081552	406989
-1756231478	406989
1000	3840
-1848270228	3840
826	71
-174000029	71
-2008113664	71
-658622877	26512
-1737088696	26512
-911584278	493869
-668822589	406973
-848773993	406973
-1479902061	406973
4098	5899
-1204203327	494143
1056	219453
-1209841381	219453
-770280903	1627
3035	1582
-1121372026	10396
-633679280	221120
-1248646893	55173
-1874327990	55173
-692963267	121130
-1485362787	7075
-320960339	7066
-372875712	645740
-1338786500	554210
-1774657348	554210
-1710686481	343990
-897439197	11329
-178219232	256227
-805884702	5357
-195725111	53831
-311348905	442903
-1065774709	442903
-1955678102	442903
-757912907	56664
6354	5144
-695041192	5144
-882606521	5144
-564333597	554212
-1042686376	554212
1072	6502
-931745308	6502
-1105460577	6502
-1272831030	80863
-281381153	2562
290	2562
-382561282	2562
-68034324	2562
-873346241	2562
-819438463	2562
-1121041694	2562
-1304348798	2562
-1502330072	2562
-1670881860	2562
-2113768833	2562
-191696107	64129
-955753660	391002
-634665158	407015
-1347009563	407015
-1365936673	407015
-1400213219	646603
-1698768121	93979
-1062891854	28986
977	2907
-2076580947	2907
2303	7341
-438682769	100288884
-860222375	7135
517	8509
215	1856
-697013705	1856
-1996842289	401472
-174445151	497049
-259956546	5716
-1740693799	5716
-1528749118	5763
-718654354	593
-1461643205	593
768	8717
-1838688710	6247
-1505603281	389114
-801511969	653140
-1341544839	7190
-419689243	6051
1056	390439
-1402723297	390439
-1404622775	392399
-919963980	7173
-1619597168	23676
-1645312285	8774
-1793260627	8774
-615965544	440560
-16430620	57722
-174230623	347344
849	273
-1858858554	5623
117	929
-266868397	929
-907039889	643812
-1079323038	3399
-146836385	406979
-1020689054	406979
-1852155910	406979
-379564017	1607
2869	1607
-94952053	406882
-1053812405	406882
-1862972730	406882
-236169242	63915
8236	9210
-701770591	440944
-1355717015	440107
-1321369599	23037
-1154230924	6692
688	6196
2619	6196
-2049734423	1192
4530	4502
9050	2875
-1492781041	23481
-1876511221	10128
2723	3682
-1235020682	3682
-1890813067	6897
-486689853	56659
314	1437
-328418236	6432
-160135731	10252
-973119881	284417
-1090260844	56144
128	941
-771449207	9392
-532874068	406895
-1929404716	406895
4531	6280
-387218112	6280
-911489625	80150
2214	7153
-800418262	7153
123420463	619563
-2105722856	619563
-2099032552	114815
-719773474	115825
-1727034922	64216
-497855554	23431
-988332752	23431
-1665340243	290
-308768785	4709
-896565781	4709
-85816721	10218
9150	824
-287267304	7369
-714086175	51373
-1874327990	51373
-84553559	407008
-1500695873	407008
-1584862141	407008
-585473172	11126
-329999276	440888
-997684558	8991
-1079832722	501
-1567883634	5565
-1571575331	5565
-620109958	51497
-1211227013	51497
-1220084027	644773
-1067707654	374868
2877	1849
-2046238621	11086
-1667747826	83990
-1099716148	4104
-1513131341	26581
-976052809	7728
-1616031878	90226
-249358543	6621
-470680588	6621
-2106640184	7571
-431010461	56904
-803004386	643008
-174230383	9086
-239329144	9086
4532	2995
-1011032912	339804
-337625916	83700
-417875880	387266
-1337886503	390079
-1391984393	374470
-2078751372	199746
-1959470541	114897
-1575503017	3060
-1245550038	8891
-1603053903	8891
290	2565
-382561282	2565
-873346241	2565
-1438951395	2565
-1647566641	2565
-1656269489	2565
336	2885
-463359147	10195
-1444157104	83992
1056	390756
-1040907330	390756
-990023580	8540
-137608532	374872
981	2997
-1328455846	9352
-117094997	2201
-20898915	2201
-1091751922	5538
-2109985369	53635
-1552567742	374987
-498452188	574433
-1642513647	574433
-2126692237	574433
-215481714	442896
-624365892	442896
-1424134273	442896
-879270309	646383
-270854799	442911
-1182740192	442911
-1981109155	1718
4102	5906
9009	6343
-154076286	146754
-893135718	146754
-2042765516	284365
-339170312	79754
-1496415015	84925
-1647187464	399726
8036	7425
-484201614	348
-80523397	348
858	348
-172320580	348
-447226269	348
-463130694	348
-771091802	348
-740418412	348
-845909877	348
-962385802	348
-1369774614	348
-1456144058	348
2789	2833
-721054303	2833
9100	1734
-391836924	26247
-1198392423	3128
-869286847	686
-372078200	5067
-1812928216	219927
-1914845502	219927
-131869922	442895
-576250374	442895
-2040137434	442895
-343656044	1962
-921784061	1962
-1119326776	1962
-1908143877	1962
4029	2976
-1158863955	2976
2738	2043
-1317009498	2043
-1094272396	574466
-1465846756	574466
-1940428372	574466
-42169758	406888
-244304433	406888
-806978321	406888
6162	829
841	829
-957040276	829
-638367992	245908
-1740353567	10868
-11129328	340441
-1260341102	127665
-746706617	406956
-889157435	406956
-1957575420	406956
-886421825	51421
-874739187	400800
-1395604613	5525
-1973604582	5525
-1610044199	56203
-929786017	56132
-476079181	400410
-1623405331	285053
-318590251	128414
280	2771
-2045343360	2771
-5919337	474150
560	5063
-941421145	84214
9215	6814
-11666854	3844
8074	4435
-1055790664	64184
-783557525	407041
-1769418312	407041
-1973066163	407041
-1000364946	4034
-874209646	7737
537	4829
2789	4829
2761	4829
-1065788278	5198
-957285220	8293
-1106350489	11344
826	59
-565998771	59
-44341259	59
5308	4830
4273	4830
-121767510	919
120	919
-336059417	84340
-2016279244	4762
-2140739426	619499
4032	51728
-382958624	51728
-334023664	8435
-695041192	5147
-1929441224	5147
-456171504	10575
-2124594612	10575
-1325511659	6100
3021	8932
-616444191	8932
-40830098	9403
-1987500044	7212
7040	214
-295549688	10645
174	10645
-1365635369	54474
1038	1143
-1350905717	1143
-1469500302	1143
-2033266549	1143
-461926740	8907
-687887003	8907
-1352323946	8907
-537271264	137814
-1059499882	388649
2856	3075
9033	5651
-1928616111	23339
-1255962045	388969
-459764962	386618
-546061856	7114
-225312228	7114
-1822113778	7114
-436112260	26276
-441402828	6098
-506911799	346288
-1339820151	646000
-733763962	26974
-2007316638	9785
-1351593515	492
6174	654
-894722446	387700
-1967915978	26523
-48277155	11075
5929	3703
-457976188	3703
-692278613	3703
-738911136	4025
-1604443645	374877
-399634086	646195
-543295854	606500
-260816786	606500
-884074953	8522
-2087299411	55602
-1119103561	167555
-143262015	9409
-579356054	4522
-1176931955	64319
-1763530381	613211
-1137200683	377630
-1505965808	11315
-74123749	415056
424	3656
-1975774781	3656
-624196244	2079
-1376053997	9782
-442659648	641367
-1819089099	2996
-2080130271	6983
-1511849925	3291
-1376545105	645414
9081	85027
-1564711655	493861
-546432271	6546
-203597969	219429
2385	382
-186918340	574477
-943357238	574477
-1023516318	574477
-587891183	27124
-2067253578	4810
-192202093	440799
-667931387	26227
-615933777	54760
-44516100	619434
-1932275899	643155
-441325762	345643
-1939381421	8227
-171932123	89910
-1882484003	400221
-402212152	10743
-1917374798	7700
-1651025414	55250
-716483665	440603
2149	113026
-1138365731	113026
-26886993	480
-1043402771	389658
1872188033	59340
2758	59340
-596173020	653333
-526155439	6447
6067	10608
-710295738	374986
-1026206278	407738
-873529784	653505
6245	5178
-1690699927	4870
-835714828	400535
-2032821096	149281
-762795120	9823
-897671825	83891
4107	6672
-438503051	55224
-1820853005	64174
-929756640	386607
-1482109871	140628
2341	7293
-1270815265	4943
-1226083071	689
-1415121929	653220
-1643331626	644873
-1823767588	389756
-1631979429	5214
1056	390157
-1891770769	390157
-2129564004	375346
725	51684
-525932674	5047
-255834293	10484
-1661909355	10484
-1836561915	10484
-559325860	4514
-1909049785	4514
-101191514	56935
-29566755	23062
-665185755	23062
-345005287	267
6114	3642
-1937441083	11269
-682362544	10066
10023	54658
-1942529265	54658
-1085322578	494336
-1328687046	494336
-1737716087	494336
4322	4088
-556650273	26517
-308768785	374291
-1184860683	374291
-430842583	246126
-1087488917	54998
1056	8590
-1355904979	8590
-881406458	339521
-1354768242	5372
-2040752782	389677
2537	3636
2518	9146
-149645761	2491
-1102049022	3779
-98551203	763
290	2564
-1564899901	2564
-2092338526	2564
-1717557439	7554
-207840465	8867
-469382148	8867
-1683959967	442862
-2036416016	3199
-1230440435	144448
-367009903	137970
-1679879672	55486
-308324489	10491
-1101162528	6674
-846121084	387712
-136024401	374860
-82059297	343413
-567709843	221091
-67285609	3615
-1121722700	8165
1076	7161
-1633561945	10625
-465025609	400043
-458331485	84504
4196	56882
-1928656800	389206
-308496346	60625
-1588545674	9630
-1875470472	440461
-620109958	7936
-1235387176	7936
-888181471	442891
-1205909522	442891
-1221044231	442891
487	5605
-181488263	5605
-153443000	403257
-1202558249	414149
-165306314	6834
4330	3159
-439233851	6082
-260816786	6082
-568771332	647087
-154021201	255809
-1137291532	5213
4026	6693
-1368191291	57122
-1438105186	57122
-535619904	3784
-195868169	56987
-1398523060	131
-1837949554	6367
-100893653	9412
-1733257744	9412
8177	2203
-235543391	83594
-763785047	9204
-1424204447	1155
-125267390	406934
-748187645	406934
-1321499043	406934
-978889225	8909
-2146974710	284083
-711367907	386672
-917984092	389762
-480634744	343171
-1665256224	84657
-1024923189	11248
-1202054788	7566
-2032909573	27036
-1805408444	4148
-5052497	26582
-1855992169	11137
-335167344	89846
-1447225671	59271
-998381058	65986
-1354712415	642976
-314117174	922
-956486866	10206
6262	586
-494813883	199953
-53925190	55653
-1613413798	644596
-806501952	440896
-1504371919	10960
-80619081	406942
-1608842998	406942
-2054564008	406942
-684048362	407046
-997312018	407046
-1653771270	407046
-1264646044	7512
2285	83660
-667727566	83660
-1760295100	51765
-1166240440	51374
-451859595	206358
-54181416	8847
165	7514
372	3445
-1304113957	3445
-640652476	400624
-951806033	127391
-1150967565	6400
-1653453116	140688
3041	64377
-971561500	64377
-2070478236	344387
-458814108	440253
-1448198836	253175
9196	9619
-1416123595	10244
-1828393939	869
-1950074434	340654
-697011109	116255
-1515697859	771
372	3444
-1427046632	3444
8045	6506
-972725662	3663
-911979679	387119
-2025738296	5463
-239727212	7208
-1987500044	7208
-1554888416	389799
-1994369868	375189
-1790605358	1559
-1141238256	7818
-1874327990	7818
-1931413529	64921
-105421304	26058
-1841334797	222194
2584	10810
-163569130	8170
-567864829	51282
-1290195704	57761
-130284433	147040
6352	5027
-1939210531	10069
-1336840498	147808
-945137253	389208
-316197543	26515
-1979451293	441432
5820	1738
-718654354	1738
-1294197500	1738
639	2475
-27511801	2475
-705110526	2475
4424	6777
724	6777
1056	390174
-2910280	390174
-933472005	7851
-692401130	343521
-141511720	406885
-1921961031	406885
1082	5507
-2133348086	5507
-669121577	574509
-688431242	574509
-1392231679	574509
-1745547036	1830
2977	345
-484201614	345
-80523397	345
-447226269	345
-463130694	345
-268658023	345
-771091802	345
-740418412	345
-845909877	345
-962385802	345
-1456144058	345
-1978134916	345
-1924744306	1544
-1400357393	574
-434245247	23741
